Region,Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,77836,175122,Active,Aix sponsa,Wood Duck,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,1,,,,SU,,,G5,MT: S5B
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,77782,175074,Active,Anas acuta,Northern Pintail,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,1,,,,,,,G5,MT: S5B
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,77804,175094,Active,Anas americana,American Wigeon,,Accepted,No,Approved,Present,,Native,,Common,Migratory,,,1,,,,,,,,
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,77806,175096,Active,Anas clypeata,Northern Shoveler,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,1,,,,,,,,
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,77790,175081,Active,Anas crecca,Green-winged Teal,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,1,,,,SU,,,G5,MT: S5B
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,77798,175089,Active,Anas cyanoptera,Cinnamon Teal,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,1,,,,,,,,
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,77795,175086,Active,Anas discors,Blue-winged Teal,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,1,,,,,,,,
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,77802,175092,Active,Anas penelope,Eurasian Wigeon,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,,,,,,,,
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,77770,175063,Active,Anas platyrhynchos,Mallard,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,1,,,,SU,,,G5,MT: S5
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,77781,175073,Active,Anas strepera,Gadwall,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,1,,,,,,,,
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,77723,175020,Active,Anser albifrons,Greater White-fronted Goose,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,G5,MT: SNA
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,78519,175134,Active,Aythya affinis,Lesser Scaup,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,1,,,,SC,,,G5,MT: S5B
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,77839,175125,Active,Aythya americana,Redhead,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,,,,,,,G5,MT: S5B
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,78512,175128,Active,Aythya collaris,Ring-necked Duck,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,1,,,,,,,G5,MT: S5B
